EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,STORM_ORDER,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,INCOME_ESTIMATE
574293,BEXAR CO.,(SKF)KELLY AFB SAN A,4/25/2015,355,Thunderstorm Wind,56,4,0,0,5000000,0,TX,CST-6,EG,95089,C,29,EWX,0,0,Emergency Manager, , , ,5,WNW,5,WNW,(SKF)KELLY AFB SAN A,29.4244,-98.7047,29.4244,-98.7047,San Antonio Office of Emergency Management reported numerous trees damaged in the Trophy Ridge subdivision.  Some minor roof damage also reported.  USAA insurance company reported 1000 property and 1000 auto claims in Bexar County during this night due.  Damage brought on by strong winds and hail.  Monetary damage amounts are an estimate.,"An upper level short wave trough moved through the long wave trough over the southwestern states and interacted with a dryline to produce widespread thunderstorms. Some of these storms produced large hail, damaging wind gusts, and heavy rain that led to flash flooding.",52,,
697950,BEXAR CO.,ELMENDORF MIDLAKE AR,5/30/2017,1553,Thunderstorm Wind,74,5,0,0,200000,0,TX,CST-6,EG,116121,C,29,EWX,0,0,Broadcast Media, , , ,1,NW,1,NW,ELMENDORF MIDLAKE AR,29.28,-98.34,29.28,-98.34,"A thunderstorm produced wind gusts estimated at 85 mph that snapped some power poles, damaged trees, and several structures in Elmendorf. Over 100 houses had some damage, most of which was due to trees.",Thunderstorms developed along a stationary front. Some of these storms produced damaging wind gusts.,492,,
42670,BLANCO CO.,BLANCO,6/3/2007,1940,Thunderstorm Wind,70,1,0,0,200000,0,TX,CST-6,EG,7431,C,31,EWX,0,0,NWS Storm Survey, , , ,0,N,0,N,JOHNSON CITY,30.1,-98.42,30.28,-98.4,"Winds from severe thunderstorms blew down trees down and damaged power lines between Blanco and Johnson City.  Power was out to both cities for several hours.  The storms also caused damage to roofs in Johnson City, with considerable damage to the roof of the Blanco County Jail.",Thunderstorms over the northwest Hill Country on the evening of June 3 and moved southeastward across the north and central sections of South Central Texas through the late evening.,460,,
85456,BOWIE CO.,OLD BOSTON,3/3/2008,807,Thunderstorm Wind,70,1,0,0,2000000,0,TX,CST-6,EG,15014,C,37,SHV,0,0,NWS Storm Survey, , , ,2,W,0,NNW,OLD BOSTON,33.3982,-94.4582,33.4062,-94.4222,"Straight line winds over a 6 mile stretch and up to 2 miles wide caused major damage in and around the Old Boston, Texas community 5 miles south of New Boston, Texas.  Several hundred large trees were snapped or uprooted and some of these fell on homes and businesses.  Numerous powerlines were downed as a result and roof damage was common throughout the community.  Damage was also reported at the Red River Army Depot just east of Old Boston, Texas.","A vigorous upper level storm system over northwest Texas triggered a round of strong to severe thunderstorms over northeast Texas, southwest Arkansas, and northwest Louisiana ahead of a cold front that moved east through the area. Isolated tornadoes occurred ahead of a cold front during the morning hours, and there were a few reports of wind damage and flash flooding as the cold front moved east during the daytime.",77,,
103575,BOWIE CO.,TEXARKANA,5/22/2008,1615,Thunderstorm Wind,87,2,0,1,1000000,0,TX,CST-6,EG,17852,C,37,SHV,0,0,NWS Storm Survey, , , ,0,N,0,N,TEXARKANA,33.43,-94.05,33.43,-94.05,"Two severe thunderstorms came together over the south side of the city.  One severe storm was moving northeastward from southern Bowie County while the other was moving northwestward through Miller County.  Both storms collided in an area just south of downtown Texarkana.  As a result of the collision, the storm cores collapsed in an area just east of State Line Avenue over a several block area between 16th and 20th Streets.  Numerous large trees were snapped or uprooted onto homes and cars in the Glendale Subdivision.  As the survey expanded outward to the north near 24th Street and the Woodlawn Cemetery, trees were noted to have fallen in a north or northeastward direction typical of a microburst.  Damage was found as far northeast as the Calvary Cemetery area with trees downed in a north to northeast direction.  Trees were also uprooted and snapped on the Texas side of State Line Avenue with a heavier concentration along Magnolia Street between 24th Street and 30th Streets.  It was noted that the trees fell in a northwesterly direction which would be expected if a microburst had occurred to the south and east of those locations.  Numerous homes were damaged on the Texas side of State Line Avenue as a result.  Powerlines were also downed throughout the area as a result of either poles snapping or trees falling on the lines.  The area impacted by the microburst is approximately 3.5 miles long to the northeast of the origin and 4 miles in width from one end of the damage swath to the other.  City and County officials estimate that 44 homes sustained major damage with an unknown number of vehicles damaged.  At least 100 damage reports have been collected thus far.  Only one minor injury occurred when a tree fell on a home injuring an elderly woman inside.",A northward moving warm front across northeast Texas...southwest Arkansas as well as northern Louisiana encountered a very unstable airmass across the region.  An upper level disturbance moved northeast from central Texas during the afternoon and evening hours of May 22nd.  The result was widespread severe thunderstorms which produced large hail and very damaging wind gusts.  Numerous reports of trees and powerlines downed across the region with the Texarkana area getting hit very hard once again.,116,,
627143,BOWIE CO.,NASH,5/9/2016,2155,Thunderstorm Wind,83,3,0,0,300000,0,TX,CST-6,EG,104703,C,37,SHV,0,0,NWS Storm Survey, , , ,2,N,2,N,NASH,33.4552,-94.1353,33.4552,-94.1353,"Widespread wind damage started approximately one mile east northeast of Hooks and continued almost to Leary. Several trees were snapped and uprooted. A number of homes lost shingles, with one mobile home losing an entire roof structure suspended over the home. Several outbuildings were damaged or destroyed. The damage path continued east towards Texarkana, with some of the most concentrated damage occurring along Farm to Market Road 2148, County Road 2213, North Kings Highway, and along Interstate 30 between Leary and Nash. Numerous very large hardwood trees were snapped and uprooted. One very large tree fell onto a house causing major damage to the structure. The front face of a paint store was blown away when the winds hit two pillars of the facade which extended several feet above the roof and was completely exposed to the high winds.","A volatile atmosphere was in place across the Southern Plains during the afternoon and evening hours of Monday, May 9th. Instability became moderate to high ahead of an upper level disturbance that moved out of the Intermountain West and into the Plains.  Deep layer shear was significant enough that storm mode was supercells which developed along a pre-frontal trough axis across portions of Central Oklahoma and North Central Texas.  Low level shear was significant enough such that once these storms became supercells, they produced tornadoes...some extreme with long tracks across portions of Oklahoma.  These storms propagated eastward through the evening and moved into McCurtain County, Oklahoma and the adjacent counties in Northeast Texas, as well as portions of Southwest Arkansas.  By the time the storms moved into these areas, they mostly produced straight line wind damage but a couple short lived tornadoes did develop across the region as well as some large hail.  The damage was extreme, consisting of numerous trees snapped and/or uprooted with some of these having fallen on homes and automobiles.  There was also some wind damage to structures as well.  Some flash flooding was also reported over Northeast Texas where storms trained across the same general area.",337,,
27546,BRAZOS CO.,COLLEGE STATION,4/25/2007,200,Thunderstorm Wind,78,1,0,0,250000,0,TX,CST-6,EG,3258,C,41,HGX,0,0,Newspaper, , , ,0,N,0,N,COLLEGE STATION,30.6,-96.33,30.6,-96.33,Significant straight line wind damage to businesses between Rock Prairie and Wellborn Streets. Majority of roof torn off a veterinary medical center on Wellborn Road. Storm also damaged the roof and windows of the College Station Middle School affecting five classrooms and one laboratory.  Numerous trees were uprooted throughout area blocking portions of Victoria Road while one tree crushed a vehicle on West Rock Prairie Road near Dowling Road. Reported damage to livestock hutches over at Texas A&M.,"A complex of strong to severe thunderstorms developed over central and south central Texas as an upper level disturbance approached from the west on the morning of Wednesday, the 25th.",373,,
10348684,BROWN CO.,Bangs,5/25/1994,2015,Thunderstorm Wind,61,2,0,0,500000,0,TX,CST, , ,C,49, ,0,0, , ,0,0,0, ,0, , ,31.7705,-98.9245,31.7705,-98.9245,Numerous mobile homes were damaged in and around Bangs. ,,206,,
5556062,BROWN CO.,LAKE BROWNWOOD,5/29/1996,2120,Thunderstorm Wind,56,3,0,0,200000,0,TX,CST, ,2034438,C,49,SJT,0,0, , , , , , , , ,LAKE BROWNWOOD,31.85,-99.02,31.85,-99.02,,Winds blew down power poles and overturned camper trucks and trailers at Lake Brownwood.,419,,
34422,BROWN CO.,BROWNWOOD BOWIE ARPT,5/2/2007,1452,Thunderstorm Wind,76,4,0,0,200000,0,TX,CST-6,MG,5737,C,49,SJT,0,0,Mesonet, , , ,1,NW,1,NW,BROWNWOOD BOWIE ARPT,31.6793,-98.9909,31.6793,-98.9909,"A wind gust of 87 MPH was measured by a Davis weather station before the anemometer broke. The survey team observed damage to several buildings and they saw numerous downed trees. An apartment wall collapsed and several mobile homes were severely damaged. The winds were part of a squall line that was moving through the area. A funnel cloud was sighted to the south of Brownwood shortly before the winds hit, and was likely associated with the tornado to the east of Brookesmith.","A potent upper level system moved across Texas beginning in the late morning and continued into the afternoon. This produced a Quasilinear Convective System or Line Echo Wave Pattern (LEWP) that produced widespread damaging winds and a few isolated tornadoes. South of the line, more classic supercell structure was noted with thunderstorms across the Edwards Plateau and the Northwest Hill County, however no tornadoes were reported with these thunderstorms as the storms moved over very sparsely populated areas.",457,,
170632,BROWN CO.,BROWNWOOD,5/8/2009,1930,Thunderstorm Wind,74,5,0,0,250000,0,TX,CST-6,EG,29087,C,49,SJT,0,0,Emergency Manager, , , ,1,SW,1,SW,BROWNWOOD,31.71,-98.99,31.71,-98.99,"The town of Brownwood experienced widespread wind damage across the central part of town. The Walmart, Krogers, Dollar General Store and a few other businesses experienced roof damage. The roofs were peeled off in a northeast to southwest direction. Some large oak trees were also blown over. This is consistent with straight line winds of 80 to 85 mph.","A large supercell formed off of a dryline across Brown County.  As the storm back built to the south, storm chasers and law enforcement officials observed and reported widespread wind damage and hail up to golfball size. Also, severe thunderstorms moved across San Saba and MuCulloch counties.",386,,
367126,BURLESON CO.,SNOOK,2/3/2012,1845,Thunderstorm Wind,70,1,0,0,250000,0,TX,CST-6,EG,61386,C,51,HGX,0,0,NWS Storm Survey, , , ,2,NE,2,NE,SNOOK,30.4974,-96.4462,30.4974,-96.4462,"Strong straight line winds destroyed a large barn and damaged numerous trees, in addition to briefly lifting the roof off of a home before setting it back down. These straight line winds were associated with the rear flank downdraft of a tornadic supercell.",A potent upper level disturbance moved across the region producing several strong to severe thunderstorms across the northern half of southeast Texas. After several thunderstorms produce flash flooding early in the day a strong thunderstorm produced two tornadoes and numerous hail and flash flood reports that evening.,399,,
